username,userlink,wbtext,time,likes,response,sentiment_category,sentiment_score
灰黄的乐东,https://weibo.com/7519954161,恭喜肖战,3月10日 12:12,0,0,1,0.7932
小小小雨花园,https://weibo.com/3937373397,评论区有些人，不服气有能力自己开个榜，或者叫你家主子也上,3月10日 12:12,0,0,0,0.3916
九歌上国,https://weibo.com/2921392952,恭喜肖战🎉 🎉🎉🎉 #肖战光点2020全球单曲畅销榜第七#,3月10日 12:12,0,0,1,0.7561
毛毛熊202018,https://weibo.com/7353354088,#肖战光点2020全球单曲畅销榜第七# 上榜所有的音乐人都很优秀，为肖战光点上榜骄傲#肖战光点ifpi全球单曲榜第七#,3月10日 12:12,0,0,1,0.8926
Jamphy-1,https://weibo.com/2147067871,咋没听过呢,3月10日 12:12,1,0,-1,0.1893
我的爱豆是肖战吖,https://weibo.com/7291331840,恭喜肖战！恭喜光点！,3月10日 12:12,2,0,1,0.7997
是非著名八倍镜的老婆,https://weibo.com/1744877431,恭喜肖战！继续加油！,3月10日 12:12,0,0,1,0.9075
墙头和废话一样多,https://weibo.com/6219006420,据我所知是叫未成年人氪金买的,3月10日 12:12,2,0,0,0.3745
唯爱你的姐姐,https://weibo.com/7397573003,恭喜肖战，恭喜光点，,3月10日 12:12,0,0,1,0.801
幼欸无恙,https://weibo.com/5511773664,恭喜光点！恭喜肖战！！#肖战光点2020全球单曲畅销榜第七# 我们为爱而生,3月10日 12:12,0,0,1,0.8478
零食被吃掉了,https://weibo.com/2926207945,不得不说确实挺厉害的,3月10日 12:12,1,0,1,0.9126
维奇爱吃有钱的面包,https://weibo.com/2897704152,恭喜肖战，未来可期,3月10日 12:12,0,0,1,0.8667
WYB是酷盖,https://weibo.com/5654688055,恭喜肖战 恭喜光点,3月10日 12:12,0,0,1,0.7366
肖脸一红王一博,https://weibo.com/6324741302,@kkx西 哦耶哦耶,3月10日 12:12,0,0,1,0.7798
派大星在等海绵宝宝啊,https://weibo.com/6093686340,恭喜肖战！@X玖少年团肖战DAYTOY 恭喜光点！,3月10日 12:12,0,0,1,0.9171
阿喽哈宝,https://weibo.com/7080254632,传唱率为0,3月10日 12:12,0,0,-1,0.2119
-是顾小宅吖-,https://weibo.com/3962907484,战战棒棒的,3月10日 12:12,0,0,1,0.9141
百病不侵平安顺遂家人健康,https://weibo.com/1408579643,呕，晦气,3月10日 12:12,2,0,-1,0.133
瓜皮猫levis,https://weibo.com/2252983195,真牛逼，怎么上的心理没点逼数吗？,3月10日 12:12,2,0,0,0.642
Sean·夏慕肖,https://weibo.com/7088078131,恭喜肖战向阳而生！为爱而行！ we are made to love@X玖少年团肖战DAYTOY,3月10日 12:12,0,0,1,0.9238
Waiting肖甜甜,https://weibo.com/2964380341,榜单上的中国人，肖战真棒,3月10日 12:12,0,0,1,0.8831
Z妈妈家的小可,https://weibo.com/5951245347,光点加油，希望善良人都能像光一点发光,3月10日 12:12,0,0,1,0.8731
燕翎-手机剪辑,https://weibo.com/3161115694,恭喜肖战,3月10日 12:12,0,0,1,0.7932
夏香沁心凉,https://weibo.com/5179924645,战战太棒了,3月10日 12:12,0,0,1,0.9242
一粒微光呀,https://weibo.com/6453039501,#肖战光点2020全球单曲畅销榜第七#,3月10日 12:12,0,0,1,0.7046
地主家的傻闺女y,https://weibo.com/2311434821,厉害了,3月10日 12:12,0,0,1,0.8846
grace_huang2020,https://weibo.com/7422375642,恭喜光电恭喜肖战,3月10日 12:12,0,0,1,0.7712
呆桃味的水蜜桃,https://weibo.com/1976591631,恭喜肖战，恭喜光点,3月10日 12:12,1,0,1,0.7909
玐糕子,https://weibo.com/5854721437,肖战牛逼！恭喜光点！,3月10日 12:12,0,0,1,0.7986
光盈DAYTOY,https://weibo.com/7150006270,肖战好厉害,3月10日 12:12,0,0,1,0.7787
-大皮蛋头,https://weibo.com/3265116014,赞！,3月10日 12:12,0,0,1,0.8697
唬昵昵兜,https://weibo.com/5073228469,优秀的人唱优秀的歌,3月10日 12:12,0,0,1,0.7237
今天你开心吗xlz,https://weibo.com/7513617320,恭喜肖战,3月10日 12:12,0,0,1,0.7932
我的天呐太傻了,https://weibo.com/zzsang,gg好棒！,3月10日 12:11,0,0,1,0.8851
筱啾一呀,https://weibo.com/5369167545,天呐 太厉害了！,3月10日 12:12,0,0,1,0.8825
Vorilla,https://weibo.com/3923314157,恭喜歌手肖战,3月10日 12:11,0,0,0,0.3807
才为你战,https://weibo.com/5715515423,是那个闪闪发光的肖战，好厉害啊！#肖战光点2020全球单曲畅销榜第七#,3月10日 12:11,0,0,1,0.9072
不理世事的死肥宅DAYTOY,https://weibo.com/2920953223,恭喜肖战@X玖少年团肖战DAYTOY,3月10日 12:11,0,0,1,0.9166
灵灵玖玖0099,https://weibo.com/lingxi9988,肖战唱歌真的挺好听呢@X玖少年团肖战DAYTOY,3月10日 12:11,0,0,1,0.9104
小赞超温柔-GW,https://weibo.com/6184054401,恭喜肖战！,3月10日 12:11,0,0,1,0.8183
诗酒趁华年sy,https://weibo.com/6084621730,#肖战光点2020全球单曲畅销榜第七# 恭喜#肖战斗罗大陆# @X玖少年团肖战DAYTOY,3月10日 12:11,0,0,1,0.9129
与花与你与画板,https://weibo.com/1795317481,恭喜肖战，看评论区好多酸鸡在跳脚哦,3月10日 12:11,0,0,0,0.6119
北山有呆桃,https://weibo.com/zhangyue2110,恭喜肖战恭喜光点，继续加油！！,3月10日 12:11,0,0,1,0.8954
呆桃妈妈呀,https://weibo.com/6410776846,肖战的光点真的很好听啊，歌词也很正能量,3月10日 12:11,0,0,1,0.8434
dueish,https://weibo.com/5826382444,恭喜肖战光点,3月10日 12:11,0,0,0,0.6832
芷烟,https://weibo.com/1714964300,恭喜肖战，做到了破界跨界闯世界！,3月10日 12:11,0,0,0,0.3856
敏敏1005爱坚果,https://weibo.com/5922840496,太牛了@X玖少年团肖战DAYTOY,3月10日 12:11,0,0,1,0.9242
有钱哥哥der女孩纸,https://weibo.com/6296858112,棒棒哒,3月10日 12:11,0,0,1,0.8957
空中的繁花,https://weibo.com/5532691993,好激动💗 恭喜肖战光点获得的荣誉！,3月10日 12:11,1,0,1,0.8875
韩怡儿Yz,https://weibo.com/5739774005,卧槽，牛逼肖战,3月10日 12:11,0,0,0,0.4622
早苗小姐的日记本,https://weibo.com/songjiaying123,马上就能冲击格莱美了，加油,3月10日 12:11,0,0,1,0.8874
srfeer,https://weibo.com/5617037289,真棒@X玖少年团肖战DAYTOY,3月10日 12:11,0,0,1,0.9225
咕噜咕噜小苏打,https://weibo.com/5892934074,唐三厉害！！！！哈哈哈哈,3月10日 12:11,6,0,1,0.8959
木马木_,https://weibo.com/5355831432,恭喜肖战,3月10日 12:11,0,0,1,0.7932
白茶清欢浮生暖,https://weibo.com/7247722544,恭喜肖战，恭喜光点,3月10日 12:11,0,0,1,0.7909
小乐米love,https://weibo.com/2785290780,恭喜肖战,3月10日 12:11,0,0,1,0.7932
大概是一只芽芽乐,https://weibo.com/6281385082,#肖战光点2020全球单曲畅销榜第七# 拜可肖,3月10日 12:11,0,0,1,0.7594
无邪不是吴邪,https://weibo.com/youki916,🐂就一个字,3月10日 12:11,0,0,-1,0.1575
一战成名奇迹,https://weibo.com/7402832719,恭喜🎉🎉🎉🎉🎉,3月10日 12:11,0,0,1,0.773
有钱一定顺顺利利,https://weibo.com/2789301022,#肖战光点2020全球单曲畅销榜第七# 这是一首带着爱和希望的歌。恭喜肖战@X玖少年团肖战DAYTOY,3月10日 12:11,0,0,1,0.899
水滴点点滴,https://weibo.com/2695260117,恭喜正能量艺人肖战#肖战光点2020全球单曲畅销榜第七#,3月10日 12:11,0,0,1,0.7989
艳阳高照2008,https://weibo.com/2418775952,我们战战就是厉害，respect,3月10日 12:11,0,0,1,0.9063
彼岸的露猫,https://weibo.com/2304784863,#肖战# 肖战超话 #肖战光点2020全球单曲畅销榜第七#,3月10日 12:11,0,0,1,0.7812
战战De帆帆,https://weibo.com/7478278687,肖哥最牛#肖战光点2020全球单曲畅销榜第七#,3月10日 12:11,0,0,1,0.8761
卓仓拉毛,https://weibo.com/5973490056,恭喜肖战，加油,3月10日 12:11,0,0,1,0.8978
风萧枭易水寒,https://weibo.com/5848899716,#肖战光点2020全球单曲畅销榜第七# 恭喜自家爱豆汇聚光点为大爱温暖人间🙏🙏🙏肖战最好的你超话,3月10日 12:11,0,0,1,0.9078
梦失了忆,https://weibo.com/5732786869,肖战真棒,3月10日 12:11,0,0,1,0.889
恋恋不舍的小恬,https://weibo.com/2900483377,恭喜肖战，恭喜光点！👏👏👏,3月10日 12:11,0,0,1,0.797
新的旅途v,https://weibo.com/5505456349,肖战优秀,3月10日 12:11,0,0,1,0.8596
哎哟喂赵老皮,https://weibo.com/5127223264,恭喜肖战@X玖少年团肖战DAYTOY,3月10日 12:11,0,0,1,0.9166
十月不朽寸光,https://weibo.com/7284353742,恭喜恭喜,3月10日 12:11,0,0,1,0.7961
最熟悉的陌生人43866,https://weibo.com/6694771162,恭喜肖战！光点很好听很治愈@X玖少年团肖战DAYTOY,3月10日 12:11,1,0,1,0.9226
睡觉吧快点,https://weibo.com/6401364504,恭喜肖战，恭喜光点,3月10日 12:11,0,0,1,0.7909
是单身猪啊,https://weibo.com/6619407300,恭喜歌手肖战！点点真棒[牛牛哒],3月10日 12:11,0,0,1,0.9936
任苒苒苒子,https://weibo.com/2706780977,啊这,3月10日 12:11,0,0,-1,0.2625
花好月6652,https://weibo.com/7529499017,肖战光点,3月10日 12:11,1,0,0,0.3703
HoangPhuong1005,https://weibo.com/7499875245,这就是实绩！谁也夺不走的远方，是你的@X玖少年团肖战DAYTOY 肖战#肖战# 光点！#肖战光点国际唱片协会全球单曲榜第七# 💃,3月10日 12:11,0,0,1,0.7439
赞赞啵啵家果儿,https://weibo.com/5575356440,牛,3月10日 12:11,0,0,1,0.7746
重庆兔兔那么可爱,https://weibo.com/6890620791,肖战光点好听,3月10日 12:11,0,0,0,0.3717
夏木梓菡,https://weibo.com/7495663257,战战厉害👍,3月10日 12:11,0,0,1,0.9061
穗岁DAYTOY,https://weibo.com/2124803575,厉害喽,3月10日 12:11,0,0,1,0.8709
战哥弟弟爱你3t,https://weibo.com/5506926468,战哥超棒,3月10日 12:11,0,0,1,0.9288
初暖未至夏未凉XW,https://weibo.com/6525620887,恭喜肖战 继续努力！,3月10日 12:11,0,0,1,0.8345
麻婆吃豆腐吗,https://weibo.com/6906863600,肖战牛逼！#肖战光点2020全球单曲畅销榜第七#,3月10日 12:11,0,0,1,0.8387
罗勒喜乐,https://weibo.com/6461071969,恭喜,3月10日 12:11,0,0,1,0.7884
橙子栖柒柒,https://weibo.com/7436264093,厉害了，这波文化输出好棒#肖战光点2020全球单曲畅销榜第七# xz#肖战#,3月10日 12:11,0,0,1,0.9075
我爱这只小兔叽,https://weibo.com/5627291830,恭喜肖战！恭喜光点！,3月10日 12:11,0,0,1,0.7997
橘猫小主说,https://weibo.com/5620202131,恭喜歌手肖战，万千光点，汇聚为银河的斑斓。万千爱意，交织成前行的力量。一切情谊，感念于心，未来依然会稳扎稳打，并肩同行。 加油@X玖少年团肖战DAYTOY ​​​,3月10日 12:11,1,0,1,0.9275
背着壳的刺猬DAYTOY,https://weibo.com/2687514562,恭喜肖战#肖战光点2020全球单曲畅销榜第七#,3月10日 12:11,0,0,1,0.8167
小精灵-xwy,https://weibo.com/5873794703,谁都会说一句肖战牛逼！,3月10日 12:11,0,0,1,0.7586
靜待啵赞,https://weibo.com/wenjing321,肖战继续加油，向阳而生，不要回头,3月10日 12:11,0,0,1,0.8242
微笑lxr如如如如如如,https://weibo.com/6601903255,恭喜战战，继续加油哦,3月10日 12:11,0,0,1,0.9082
今天好像·,https://weibo.com/5773852375,肖战牛逼！！,3月10日 12:11,0,0,1,0.822
chenjun_yyy,https://weibo.com/5519105400,牛逼   不是说肖战   是说粉丝,3月10日 12:11,0,0,0,0.4363
艾维迈卡汀丶丶,https://weibo.com/6860087631,果然我的欣赏水平没问题盆栽牛逼,3月10日 12:11,0,0,0,0.6784
刘昕沂Aimee,https://weibo.com/3296225572,我去 厉害了光点,3月10日 12:11,0,0,0,0.3851
断解超牛的张语酌,https://weibo.com/2614871841,恭喜肖战啊,3月10日 12:11,0,0,1,0.8127
value99,https://weibo.com/2503895450,不错，恭喜肖战,3月10日 12:11,0,0,1,0.8533
放下兔兔DAYTOY,https://weibo.com/5944166234,#肖战光点2020全球单曲畅销榜第七# 破界跨界闯世界,3月10日 12:11,0,0,0,0.4439
W-麗日和風,https://weibo.com/1863122285,恭喜肖战成为IFPI上88年来首位进入前十的华语乐坛男歌手，恭喜《光点》,3月10日 12:11,0,0,1,0.7009
赐我一米阳光,https://weibo.com/3042172234,恭喜肖战光点，榜上的歌手都很优秀@X玖少年团肖战DAYTOY #肖战光点2020全球单曲畅销榜第七#,3月10日 12:11,0,0,1,0.9018
小太陽_yoyo也要DAYTOY,https://weibo.com/yoyojaejoong0126,卧槽！！！牛逼！！！,3月10日 12:11,0,1,0,0.374
小飞侠7421620371,https://weibo.com/7421620371,恭喜肖战！恭喜光点,3月10日 12:11,0,0,1,0.7833
秋天的月亮大又圆,https://weibo.com/babyqiuyue,恭喜肖战！！！！！！,3月10日 12:11,0,0,1,0.8317
Jeon嘚嘚,https://weibo.com/5726070731,无语😓,3月10日 12:11,1,0,-1,0.1392
呢喃伊丫头,https://weibo.com/silencenana,恭喜阿战！继续努力,3月10日 12:11,0,0,1,0.8997
字节跳动科技有钱公司,https://weibo.com/3139773945,恭喜所有上榜歌手，同时也恭喜肖战,3月10日 12:11,0,0,1,0.7461
我是肖先生的兔兔迷1005,https://weibo.com/7538448018,恭喜肖战,3月10日 12:11,0,0,1,0.7932
lobster666666,https://weibo.com/1177516717,不服憋着。。。有本事给你家蒸煮氪金顶上去。。。,3月10日 12:11,0,0,-1,0.2092
一鹿闻讯而来-Dear,https://weibo.com/6304136918,恭喜恭喜🎉,3月10日 12:11,0,0,1,0.7822
幸运女神眷恋的人,https://weibo.com/7371252826,恭喜肖战，继续努力,3月10日 12:11,0,0,1,0.8665
丫y丫y9-0,https://weibo.com/smilyyy,bad guy好火啊，竟然才第九嘛,3月10日 12:11,0,0,0,0.363
宋南微,https://weibo.com/6001114191,恭喜肖战恭喜光点，继续努力！,3月10日 12:11,0,0,1,0.8468
月色轻扣,https://weibo.com/3012177375,恭喜肖战，太厉害了！,3月10日 12:11,0,0,1,0.8612
期望生活善待每个人,https://weibo.com/2151645944,恭喜肖战@X玖少年团肖战DAYTOY,3月10日 12:11,0,0,1,0.9166
夏末伤之恋,https://weibo.com/5223737995,恭喜肖战，,3月10日 12:11,0,0,1,0.8094
gw1mix,https://weibo.com/5524691248,一个抄袭的所谓作品，吐了,3月10日 12:11,1,0,-1,0.1309
露西亚Lucia_,https://weibo.com/lucia0530,#肖战光点2020全球单曲畅销榜第七# 厉害,3月10日 12:11,0,0,1,0.8535
翩翩盈袖,https://weibo.com/5524322359,也没觉得多牛逼，粉丝购买力而已，还重复购买，并不说明这首歌就多么的流行,3月10日 12:11,2,0,-1,0.2474
兔牙爱萝卜05,https://weibo.com/7479739855,恭喜肖战，恭喜光点，优秀,3月10日 12:11,0,0,1,0.8741
肖兔兔家的柴柴,https://weibo.com/7010747218,我去！只能说肖战🐮🍺了！！！,3月10日 12:11,0,0,-1,0.2615
下雨天是睡觉的天,https://weibo.com/daimao2011,恭喜肖战，恭喜光点！,3月10日 12:11,0,0,1,0.8056
艾米那个冬天,https://weibo.com/6421809730,恭喜肖战！恭喜我们的点点子,3月10日 12:11,0,0,1,0.7408
Keplereightfiveyl-,https://weibo.com/1772363984,#肖战光点2020全球单曲畅销榜第七# 好棒喔快出新单曲,3月10日 12:11,0,0,1,0.9102
有钱符,https://weibo.com/5405607671,恭喜光点，恭喜肖战,3月10日 12:11,0,0,1,0.768
坚果的彦姑姑100527,https://weibo.com/3054694543,恭喜光点，恭喜肖战,3月10日 12:11,1,0,1,0.768
不喝酸奶ooo,https://weibo.com/3346215184,尴尬不,3月10日 12:11,0,0,-1,0.1315
laibawuye,https://weibo.com/1935892413,你说 丢不丢脸？,3月10日 12:11,2,0,-1,0.2592
赐宇宝贝58408023,https://weibo.com/5076560345,肖战加油,3月10日 12:10,0,0,1,0.8681
小胖妈223,https://weibo.com/3133165727,光点 带着爱 传递爱心公益,3月10日 12:10,0,0,1,0.8187
926454哈,https://weibo.com/5647622677,#肖战光点2020全球单曲畅销榜第七# 秉热爱之初心，于沉淀中突破自我，百尺竿头，相伴见证更多精彩篇章，2021@X玖少年团肖战DAYTOY 迎风冲吧,3月10日 12:11,0,0,1,0.9204
战家小姑娘0104,https://weibo.com/7514608592,#肖战光点2020全球单曲畅销榜第七# Xz #肖战#  肖战真的好棒！,3月10日 12:11,0,0,1,0.906
清儿lq,https://weibo.com/5789518972,恭喜战哥,3月10日 12:11,1,0,1,0.9242
四时-为季,https://weibo.com/5994212807,战哥牛批,3月10日 12:10,0,0,1,0.9084
daidai0580,https://weibo.com/5162849906,哇呀。。恭喜肖战。。（光点）超好听。。我喜欢,3月10日 12:10,0,0,1,0.8933
余年皆是欢喜,https://weibo.com/6442316363,#肖战光点2020全球单曲畅销榜第七#  第一次追星追到了这么一个三观正五官帅人品好实力强的奋斗批肖战，哎呀呀，我的眼光是真的很不错啊。,3月10日 12:10,0,0,1,0.8565
少女壮士奈酱,https://weibo.com/5334317668,加油💪,3月10日 12:10,0,0,1,0.8267
渡劫的糖糊精,https://weibo.com/7361830179,恭喜肖战，光点好听,3月10日 12:10,0,0,1,0.8098
花好月6652,https://weibo.com/7529499017,光点,3月10日 12:10,1,0,-1,0.1899
钟大玲_,https://weibo.com/fionzhl,给歌手肖战点赞，演员肖战也要继续加油哦,3月10日 12:10,0,0,1,0.8417
阝彡彡,https://weibo.com/1953847181,恭喜肖战帅哥了,3月10日 12:10,0,0,1,0.8588
Sean悄悄是心上的肖肖,https://weibo.com/3181610262,We are made to love~   恭喜肖战！#肖战光点2020全球单曲畅销榜第七#,3月10日 12:10,0,0,1,0.8842
名为不二的兔子,https://weibo.com/3665172613,真丢人,3月10日 12:10,0,0,-1,0.1343
柔弱海王与白雪公主,https://weibo.com/7470624383,光点超级正能量,3月10日 12:10,1,0,1,0.8366
Yoshikiii--佳树,https://weibo.com/7515920149,肖战，牛！!,3月10日 12:10,0,0,1,0.8265
初雪asdfghjkl,https://weibo.com/2936691341,战哥好棒！,3月10日 12:10,0,0,1,0.9284
xixixi0307,https://weibo.com/7499238286,恭喜光点，恭喜肖战，made to love～加油！,3月10日 12:10,0,0,1,0.9086
初心易得始终难守ai,https://weibo.com/6057829326,#肖战光点2020全球单曲畅销榜第七# #肖战光点# 恭喜肖战@X玖少年团肖战DAYTOY,3月10日 12:10,0,0,1,0.8981
南茶清欢,https://weibo.com/5093362217,哈哈哈哈哈哈,3月10日 12:10,0,0,0,0.3698
熙熙妹儿XZ,https://weibo.com/2717057564,太厉害了！👍#肖战光点2020全球单曲畅销榜第七#,3月10日 12:10,0,0,1,0.8807
贊贊你最好,https://weibo.com/7457530348,恭喜肖战,3月10日 12:10,0,0,1,0.7932
豆豆87446,https://weibo.com/7410937638,恭喜肖战，光点很好听,3月10日 12:10,0,0,1,0.839
火彩虹火彩虹,https://weibo.com/5178515674,恭喜战战，点点冲鸭,3月10日 12:10,0,0,1,0.7184
野生野长的果子,https://weibo.com/7498901298,我哥🐂🍺,3月10日 12:10,0,0,0,0.3638
瓜与瓜田各路吃瓜,https://weibo.com/6551833718,啧啧,3月10日 12:10,0,0,0,0.3107
鹅鹅鹅饿呃额,https://weibo.com/6490750609,恭喜肖战！,3月10日 12:10,0,0,1,0.8183
Sundy_hh,https://weibo.com/5239177873,恭喜肖战！！！@X玖少年团肖战DAYTOY,3月10日 12:10,0,0,1,0.9196
Jack-Brooke,https://weibo.com/2699336043,辱华语乐坛了,3月10日 12:10,0,0,-1,0.141
初雪asdfghjkl,https://weibo.com/2936691341,不得不说太厉害了,3月10日 12:10,0,0,1,0.8737
allow2speak,https://weibo.com/5353631438,离谱,3月10日 12:10,0,0,-1,0.1506
是小嘿嘿哟,https://weibo.com/1890452311,能进这个榜，就应该自豪。,3月10日 12:10,0,0,0,0.5519
24号候补选手,https://weibo.com/7460539774,恭喜肖战！光点很好听,3月10日 12:10,0,0,1,0.8513
Vi-sQi,https://weibo.com/7369881597,哈哈哈哈#肖战光点2020全球单曲畅销榜第七# 肖哥带我见世面,3月10日 12:10,0,0,1,0.8145
魚尛茜,https://weibo.com/fxixi,好音乐值得让更多的人听到，期待肖战的下一首歌曲🎶,3月10日 12:10,0,0,1,0.9083
竞明2017,https://weibo.com/6129921208,，丢人丢到国外,3月10日 12:10,0,0,-1,0.1425
xyxx艳儿,https://weibo.com/5576719510,恭喜战战@X玖少年团肖战DAYTOY,3月10日 12:10,0,0,1,0.9221
PriceHwang_,https://weibo.com/5464694125,正儿八经的丢人丢到国外,3月10日 12:10,4,0,0,0.3126
狐狸D地瓜,https://weibo.com/1989327475,#肖战光点2020全球单曲畅销榜第七#,3月10日 12:10,0,0,1,0.7046
o转圈圈的小可爱o,https://weibo.com/7308705397,肖战？卧槽！这个榜真的很牛的，居然还能看到中国人上榜，好激动,3月10日 12:10,0,0,1,0.8219
发光的木小木,https://weibo.com/6653594683,恭喜肖战，继续努力，加油,3月10日 12:10,0,0,1,0.9009
风筝nana,https://weibo.com/6023939345,恭喜肖战,3月10日 12:10,0,0,1,0.7932
我想取消赞的啵,https://weibo.com/6546546672,恭喜肖战,3月10日 12:10,0,0,1,0.7932
忘羡不在家,https://weibo.com/3995516019,恭喜肖战恭喜光点，继续努力！,3月10日 12:10,0,0,1,0.8468
南风过境31441,https://weibo.com/6572736985,恭喜肖战,3月10日 12:10,1,0,1,0.7932
木右衣,https://weibo.com/6373219364,恭喜肖战,3月10日 12:10,0,0,1,0.7932
兔·似星河入梦,https://weibo.com/Kaelynx,恭喜肖战,3月10日 12:10,0,0,1,0.7932
肥萌小兔,https://weibo.com/5522899614,恭喜肖战,3月10日 12:10,0,0,1,0.7932
叶子的扣扣,https://weibo.com/6000843246,恭喜战战，光点值得更高！@X玖少年团肖战DAYTOY,3月10日 12:10,0,0,1,0.9295
周碧晗baby,https://weibo.com/6635999136,优秀,3月10日 12:10,0,0,1,0.8186
夜幕篱下123,https://weibo.com/6303169703,肖战好棒！恭喜光点！,3月10日 12:10,1,0,1,0.8711
vizarbsi,https://weibo.com/3780717881,恭喜战战！未来继续努力！,3月10日 12:10,0,0,1,0.8918
偷腥男孩xz,https://weibo.com/7495587950,恭喜肖战🎉 🎉,3月10日 12:10,1,0,1,0.7821
据说很容易,https://weibo.com/6459574496,#肖战光点2020全球单曲畅销榜第七# 恭喜@X玖少年团肖战DAYTOY 好,3月10日 12:10,0,0,1,0.918
破音员,https://weibo.com/6626194793,光点不是逼迫未成年人买的专辑吗,3月10日 12:10,1,0,-1,0.2067
紫麦子的海角,https://weibo.com/2351752214,恭喜肖战越来越好,3月10日 12:10,0,0,1,0.8335
淼淼宝贝最棒,https://weibo.com/7522338340,肖战超话#肖战光点2020全球单曲畅销榜第七# 恭喜@X玖少年团肖战DAYTOY #肖战光点# 获得第七名好成绩。,3月10日 12:10,0,0,1,0.8933
虾圈游戏王,https://weibo.com/cupideros,恭喜肖战，点点子厉害了啊,3月10日 12:10,0,0,1,0.8058
清风明月之云淡风清,https://weibo.com/1939566563,恭喜肖战，恭喜光点,3月10日 12:10,0,0,1,0.7909
因为肖战从此我有了微博,https://weibo.com/7312392408,恭喜！！恭喜战战！！,3月10日 12:10,1,0,1,0.8437
酌雪枫澜,https://weibo.com/7310251959,肖战超话恭喜肖战!恭喜光点！We are made to love~@X玖少年团肖战DAYTOY期待战战光点的舞台~#肖战光点2020全球单曲畅销榜第七# 光点超级好听~实至名归！,3月10日 12:10,0,0,1,0.9224
骑白马的从前,https://weibo.com/6230650901,#肖战光点2020全球单曲畅销榜第七# 恭喜肖战啊,3月10日 12:10,0,0,1,0.8134
ccc12352,https://weibo.com/5997169625,#肖战光点2020年全球单曲畅销榜第七#,3月10日 12:10,0,0,0,0.681
心动小赞-,https://weibo.com/6061075763,恭喜肖战,3月10日 12:10,0,0,1,0.7932
跟着感觉走-198211,https://weibo.com/7348883847,再接再厉，太棒了,3月10日 12:10,0,0,1,0.9127
Yistresor,https://weibo.com/yafillll,#肖战光点2020全球单曲畅销榜第七# Congrats@X玖少年团肖战DAYTOY,3月10日 12:10,0,0,1,0.914
崔小妞是个大魔王,https://weibo.com/2728785703,恭喜肖战，实至名归,3月10日 12:10,0,0,0,0.6144
dueish,https://weibo.com/5826382444,恭喜肖战！,3月10日 12:10,0,0,1,0.8183
只喜欢听你唱的歌,https://weibo.com/7440515213,太棒了,3月10日 12:10,1,0,1,0.9164
失語瞬間·,https://weibo.com/5153681654,好家伙 牛啊牛啊,3月10日 12:10,0,0,1,0.7359
凡间的小天使833924076_329,https://weibo.com/3501866822,恭喜，继续努力💪,3月10日 12:10,0,0,1,0.7987
魏嬌嬌wj,https://weibo.com/6072887087,恭喜肖战！,3月10日 12:10,0,0,1,0.8183
兔子与星光,https://weibo.com/5172606372,肖战牛逼！！！！！！#肖战光点2020全球单曲畅销榜第七#,3月10日 12:10,0,0,1,0.8138
超甜奶战,https://weibo.com/6513351969,恭喜歌手肖战。恭喜光点,3月10日 12:10,0,0,0,0.4361
空辞赋,https://weibo.com/7463855902,每次打开《光点》都想感慨好好听，开头的旋律很轻快，越往后旋律越好听，节奏打在我心坎，中英文歌词都太棒了，我都超爱，既是一个人的故事，也是能给所有人传达力量的心声。肖战的声音太好听了，他的歌会传达出他本人的那种健康能量，那种宽广的胸怀和无限生机。光点很棒，很完美的歌，很值得。🌹,3月10日 12:10,1,0,1,0.9198
Alisa兔子小姐姐,https://weibo.com/6289016763,恭喜肖战！！！继续加油！,3月10日 12:10,0,0,1,0.907
陈野鸡野鸡陈,https://weibo.com/5104604152,厉害,3月10日 12:10,0,0,1,0.9143
大侠柚木,https://weibo.com/7417264027,恭喜肖战,3月10日 12:10,0,0,1,0.7932
星妈-果果,https://weibo.com/3329687742,恭喜歌手肖战,3月10日 12:10,0,0,0,0.3807
Crystal-XCY,https://weibo.com/candymfc,华人之光,3月10日 12:10,0,0,1,0.8405
TOYDAY雪籽,https://weibo.com/7205198192,太棒啦！！！肖战！！！,3月10日 12:10,0,0,1,0.9155
KD小可爱,https://weibo.com/5503534789,他可真棒,3月10日 12:10,0,0,1,0.8713
三妹儿yy,https://weibo.com/7033091906,恭喜肖战,3月10日 12:10,0,0,1,0.7932
呆桃味的水蜜桃,https://weibo.com/1976591631,光点小公主，太帅了,3月10日 12:10,1,0,1,0.8086
迷你ruby,https://weibo.com/1938793250,哈哈，恭喜🎊🎉🍾️🎈，我也是贡献过的人，开心,3月10日 12:10,0,0,1,0.8609
快乐随我浪漫,https://weibo.com/6015710523,恭喜肖战,3月10日 12:10,0,0,1,0.7932
adrien_chen,https://weibo.com/1050125961,除了让人多一分反感，这种刷热搜没什么意义。,3月10日 12:10,2,0,-1,0.2805
木少夏嘻嘻,https://weibo.com/7336249611,这个怎么说呢，确实是粉丝能打，毕竟他家粉丝还是很牛的，只是除去粉丝他的唱功在华语乐坛里真不算什么,3月10日 12:10,3,0,0,0.4323
战丶丸,https://weibo.com/7520202043,恭喜啊战！,3月10日 12:10,0,0,1,0.8974
猫子也自在,https://weibo.com/1725865562,恭喜肖战！聚点成光，向阳而生！,3月10日 12:10,0,0,1,0.8441
是宝藏哥哥肖战呀,https://weibo.com/7334362092,恭喜肖战@X玖少年团肖战DAYTOY #肖战光点2020全球单曲畅销榜第七#,3月10日 12:10,0,0,1,0.9185
